transactionid,accountid,transactionamount,transactiondate,transactiontype,location,deviceid,ip_address,merchantid,channel,customerage,customeroccupation,transactionduration,loginattempts,accountbalance,previoustransactiondate,log_amount,high_value_txn,time_since_last_txn_mins,txn_hour,is_night_txn,high_login_attempts,long_txn_duration,fraud_flag,fraud_score,fraud_risk_score,fraud_risk_bucket,expected_fraud_loss
TX000511,AC00167,448.33,2023-05-01 16:11:56,Debit,Atlanta,D000452,142.148.226.178,M031,ATM,25,Student,161,1,922.19,2024-11-04 08:09:44,6.107757584379,0,0.0,16,0,0,0,0,-0.24552682274161547,5.229173097292356,Low,23.443951747090818
TX000512,AC00153,1116.48,2023-09-18 17:44:50,Debit,San Diego,D000633,164.75.163.220,M057,ATM,51,Engineer,55,1,447.53,2024-11-04 08:11:35,7.0188314292358465,1,0.0,17,0,0,0,0,-0.05762213670509275,55.01667546846725,Medium,614.2501782703431
TX000513,AC00012,8.65,2023-06-05 17:08:37,Debit,Las Vegas,D000309,200.136.146.93,M037,Online,48,Doctor,273,1,10778.35,2024-11-04 08:09:03,2.2669579153508947,0,0.0,17,0,0,1,0,-0.0015976489361693158,69.86100626443782,High,6.042977041873872
TX000514,AC00469,65.57,2023-04-06 17:24:16,Debit,Miami,D000649,1.198.76.182,M039,Online,41,Engineer,82,1,7513.79,2024-11-04 08:06:26,4.198254025612612,0,0.0,17,0,0,0,0,-0.24786471157379625,4.609722628914362,Low,3.0225951277791467
TX000515,AC00127,539.81,2023-02-21 16:14:16,Debit,San Francisco,D000632,51.196.87.214,M064,Online,46,Engineer,177,1,2051.25,2024-11-04 08:09:05,6.2930680156820555,0,0.0,16,0,0,0,0,-0.23304334825888995,8.53681288275462,Low,46.08256962239772
TX000516,AC00480,363.53,2023-01-18 17:03:54,Debit,Kansas City,D000131,134.140.85.231,M068,ATM,63,Retired,142,1,1038.91,2024-11-04 08:10:57,5.89860885258863,0,0.0,17,0,0,0,0,-0.23747716543107888,7.362022154380736,Low,26.76315913782029
TX000517,AC00092,64.9,2023-02-14 16:23:39,Credit,Detroit,D000165,45.246.89.225,M043,Branch,51,Retired,72,1,6854.61,2024-11-04 08:10:18,4.188138441508461,0,0.0,16,0,0,0,0,-0.24940502391029856,4.201599203556821,Low,2.7268378831083773
TX000518,AC00122,358.18,2023-04-10 16:44:52,Debit,Boston,D000650,100.198.165.4,M028,ATM,18,Student,157,1,619.86,2024-11-04 08:07:58,5.88382365559059,0,0.0,16,0,0,0,0,-0.22996512480055437,9.352423504094318,Low,33.498510506965026
TX000519,AC00067,167.2,2023-01-18 17:53:37,Debit,San Antonio,D000002,56.67.227.142,M036,Branch,30,Doctor,84,1,11320.83,2024-11-04 08:06:52,5.125153747538848,0,0.0,17,0,0,0,0,-0.21825530520591852,12.455074550916244,Low,20.82488464913196
TX000520,AC00014,121.91,2023-06-26 18:39:52,Debit,Chicago,D000264,135.29.211.116,M015,Branch,60,Doctor,133,1,14510.8,2024-11-04 08:08:59,4.811452380226889,0,0.0,18,0,0,0,0,-0.18291401327521511,21.81915531395947,Low,26.59973224324799
TX000521,AC00098,137.57,2023-12-11 17:26:22,Debit,Louisville,D000218,40.10.25.102,M067,Online,54,Engineer,70,1,5103.67,2024-11-04 08:11:22,4.931375613110624,0,0.0,17,0,0,0,0,-0.25832242549784007,1.8388313447597986,Low,2.529680280986055
TX000522,AC00345,534.62,2023-12-05 17:51:28,Debit,Oklahoma City,D000354,178.34.103.183,M007,Online,55,Doctor,45,1,13793.53,2024-11-04 08:06:35,6.283424954419326,0,0.0,17,0,0,0,0,-0.17804085700428002,23.110353977025962,Low,123.55257443197621
TX000523,AC00360,463.92,2023-03-13 16:41:12,Debit,Mesa,D000533,199.103.32.145,M010,Online,50,Engineer,199,1,2403.39,2024-11-04 08:09:14,6.141865347775507,0,0.0,16,0,0,0,0,-0.22641260142660208,10.293705329657335,Low,47.75455776534631
TX000524,AC00043,320.14,2023-01-31 16:58:42,Debit,Milwaukee,D000141,83.182.211.68,M021,Online,60,Retired,96,1,3075.97,2024-11-04 08:07:40,5.771877165121539,0,0.0,16,0,0,0,0,-0.2529339197641382,3.2665777605230857,Low,10.457622042538606
TX000525,AC00295,214.93,2023-05-15 17:02:15,Debit,Albuquerque,D000038,23.255.214.209,M038,Online,28,Student,52,1,7835.4,2024-11-04 08:08:51,5.37495428108674,0,0.0,17,0,0,0,0,-0.2352090464899853,7.962986289654372,Low,17.114846432354142
TX000526,AC00313,660.02,2023-10-12 16:57:36,Debit,Nashville,D000462,77.7.223.184,M053,Branch,20,Student,84,1,414.43,2024-11-04 08:08:35,6.493784096580028,0,0.0,16,0,0,0,0,-0.21267566519071096,13.933464187422986,Low,91.96365032982919
TX000527,AC00173,345.81,2023-06-26 16:10:57,Debit,Raleigh,D000417,191.82.103.198,M099,Branch,40,Engineer,135,1,6116.8,2024-11-04 08:12:14,5.848777079554101,0,0.0,16,0,0,0,0,-0.25970341026282057,1.4729235874212778,Low,5.093517057661521
TX000528,AC00364,143.54,2023-10-16 16:06:05,Debit,Philadelphia,D000432,83.207.115.164,M096,ATM,71,Retired,80,1,6067.62,2024-11-04 08:08:22,4.973556285854835,0,0.0,16,0,0,0,0,-0.23462947771386639,8.116549686203573,Low,11.650495419576608
TX000529,AC00339,42.55,2023-03-31 18:57:11,Debit,Seattle,D000034,40.192.99.27,M013,Branch,53,Engineer,29,1,7341.43,2024-11-04 08:10:32,3.7739097032985116,0,0.0,18,0,0,0,0,-0.21992371084367912,12.013011335792687,Low,5.111536323379788
TX000530,AC00265,1063.25,2023-01-17 16:48:10,Credit,Omaha,D000029,87.50.72.69,M070,Online,21,Student,128,1,1240.71,2024-11-04 08:07:39,6.970025604708262,1,0.0,16,0,0,0,0,-0.08561272539602915,47.60024786245369,Medium,506.1096353975389
TX000531,AC00369,541.79,2023-08-11 16:43:45,Debit,Mesa,D000558,93.169.212.219,M098,ATM,22,Student,125,1,1454.08,2024-11-04 08:11:29,6.296722504799114,0,0.0,16,0,0,0,0,-0.24217181379324204,6.118121209741176,Low,33.147368902256716
TX000532,AC00033,40.57,2023-02-13 17:02:27,Debit,Columbus,D000380,173.252.44.183,M096,Branch,26,Student,63,1,1476.91,2024-11-04 08:06:37,3.727378753264546,0,0.0,17,0,0,0,0,-0.23519314428279303,7.967199761893902,Low,3.2322929434003562
TX000533,AC00077,120.24,2023-08-28 16:52:22,Debit,Milwaukee,D000570,49.29.37.185,M087,Branch,18,Student,131,2,1943.13,2024-11-04 08:08:20,4.797772052189602,0,0.0,16,0,0,0,0,-0.1355943133848435,34.35705269261901,Medium,41.31092015760509
TX000534,AC00437,498.67,2023-12-05 16:19:23,Debit,Miami,D000690,89.6.100.149,M036,Online,28,Student,244,1,1719.97,2024-11-04 08:08:24,6.213947880526312,0,0.0,16,0,0,0,0,-0.19518251317510077,18.5684755105958,Low,92.59541682868807
TX000535,AC00152,227.22,2023-03-27 18:52:04,Debit,El Paso,D000350,197.187.216.106,M074,ATM,53,Doctor,220,1,832.82,2024-11-04 08:11:56,5.430310076006534,0,0.0,18,0,0,0,0,-0.20228676326763917,16.686122942448954,Low,37.91420854983251
TX000536,AC00161,1182.86,2023-12-11 16:06:51,Debit,Tucson,D000673,96.24.89.146,M050,Online,30,Engineer,34,1,7696.16,2024-11-04 08:08:58,7.076535565209424,1,0.0,16,0,0,0,0,-0.050491437280616225,56.90603609056082,Medium,673.1187385008077
TX000537,AC00125,56.94,2023-12-11 16:52:47,Credit,Charlotte,D000542,69.82.61.135,M043,Online,76,Retired,74,1,7004.63,2024-11-04 08:07:42,4.059407992341204,0,0.0,16,0,0,0,0,-0.20358830481800433,16.34126457626434,Low,9.304716049724915
TX000538,AC00311,629.82,2023-07-17 16:22:23,Debit,Colorado Springs,D000198,17.87.7.140,M056,ATM,68,Retired,159,1,6385.69,2024-11-04 08:11:59,6.447020560356716,0,0.0,16,0,0,0,0,-0.2228562411697979,11.236003781352013,Low,70.76659901571125
TX000539,AC00183,59.44,2023-06-13 17:52:56,Debit,Chicago,D000479,64.15.0.66,M002,Online,35,Engineer,176,1,5472.03,2024-11-04 08:06:34,4.101651137404539,0,0.0,17,0,0,0,0,-0.23980882175995244,6.744223059258683,Low,4.008766186423361
TX000540,AC00407,186.69,2023-12-29 16:38:21,Debit,New York,D000546,162.151.179.167,M015,Branch,30,Engineer,54,1,8602.22,2024-11-04 08:08:12,5.234791665668158,0,0.0,16,0,0,0,0,-0.23735844768348624,7.3934777836385415,Low,13.802883674274792
TX000541,AC00093,230.46,2023-04-25 17:33:27,Debit,Mesa,D000401,59.132.247.252,M003,Online,19,Student,179,1,162.53,2024-11-04 08:08:50,5.444407072419931,0,0.0,17,0,0,0,0,-0.21528968036315504,13.240850877230972,Low,30.5148649316665
TX000542,AC00314,65.09,2023-02-28 17:58:02,Credit,Seattle,D000434,144.91.150.133,M066,Online,44,Engineer,159,1,9370.9,2024-11-04 08:09:41,4.191017449482361,0,0.0,17,0,0,0,0,-0.2344606640853456,8.161278793856756,Low,5.312176366921363
TX000543,AC00467,457.09,2023-05-25 16:52:57,Credit,Nashville,D000278,21.97.154.92,M033,Online,55,Engineer,63,1,8570.82,2024-11-04 08:08:45,6.12706567135952,0,0.0,16,0,0,0,0,-0.24187989555545192,6.195468295983293,Low,28.318866034110034
TX000544,AC00316,552.02,2023-11-30 16:51:46,Credit,Chicago,D000061,156.173.170.140,M048,ATM,44,Engineer,100,1,522.08,2024-11-04 08:09:25,6.315394167233628,0,0.0,16,0,0,0,0,-0.23473846608587978,8.087671966629339,Low,44.645566790187274
TX000545,AC00145,377.12,2023-08-14 17:12:27,Debit,Houston,D000321,112.56.160.202,M049,ATM,34,Engineer,61,1,836.67,2024-11-04 08:11:40,5.935211605557184,0,0.0,17,0,0,0,0,-0.24634534434699884,5.012296407155093,Low,18.902372210663287
TX000546,AC00045,204.56,2023-09-11 17:51:17,Credit,San Diego,D000094,44.197.126.59,M013,Branch,18,Student,179,1,364.72,2024-11-04 08:10:26,5.325737962124029,0,0.0,17,0,0,0,0,-0.21627992141197777,12.97847515043982,Low,26.548768767739695
TX000547,AC00005,420.28,2023-05-17 17:28:25,Debit,Washington,D000677,110.150.1.201,M002,Branch,35,Doctor,144,1,8557.32,2024-11-04 08:09:01,6.043297695748,0,0.0,17,0,0,0,0,-0.24556791582575532,5.218285013193941,Low,21.931408253451494
TX000548,AC00456,97.09,2023-04-10 18:26:56,Debit,Fort Worth,D000164,221.206.44.63,M052,ATM,24,Student,202,4,1579.57,2024-11-04 08:06:33,4.585885424576224,0,0.0,18,0,1,0,1,0.011190986168348238,73.24950185771164,High,71.11794135365223
TX000549,AC00041,124.59,2023-05-05 17:32:18,Debit,Charlotte,D000037,85.239.236.80,M025,Branch,27,Student,171,1,129.29,2024-11-04 08:09:21,4.833022633030035,0,0.0,17,0,0,0,0,-0.22695747666462807,10.149334384060264,Low,12.645055709100683
TX000550,AC00257,73.88,2023-01-02 16:27:18,Debit,Charlotte,D000611,142.148.226.178,M015,Online,39,Doctor,34,1,6474.41,2024-11-04 08:09:09,4.315886832169337,0,0.0,16,0,0,0,0,-0.23783420328732996,7.267420878118553,Low,5.369170544753987
TX000551,AC00356,77.43,2023-01-19 16:11:12,Debit,Raleigh,D000403,100.137.90.188,M047,Online,21,Student,169,1,1380.21,2024-11-04 08:06:33,4.362206507224575,0,0.0,16,0,0,0,0,-0.22967740494529676,9.428658180716953,Low,7.300610029329138
TX000552,AC00465,106.16,2023-04-14 17:21:48,Debit,Phoenix,D000673,48.89.167.189,M098,ATM,56,Doctor,277,4,7487.79,2024-11-04 08:08:51,4.674323044676408,0,0.0,17,0,1,1,1,0.05909616090324443,85.94252751350399,High,91.23658720833583
TX000553,AC00158,245.93,2023-06-06 18:53:35,Debit,Fresno,D000096,219.98.242.240,M054,Branch,54,Engineer,172,1,7986.63,2024-11-04 08:11:58,5.509104895652662,0,0.0,18,0,0,0,0,-0.24667458824678745,4.925059458534055,Low,12.112198726372803
TX000554,AC00086,622.41,2023-12-11 16:57:41,Debit,Indianapolis,D000680,134.222.122.238,M100,ATM,64,Doctor,125,1,7322.01,2024-11-04 08:07:48,6.435204408269707,0,0.0,16,0,0,0,0,-0.23382299999422634,8.330235210635221,Low,51.84821697451468
TX000555,AC00322,43.73,2023-04-03 16:43:29,Debit,Omaha,D000631,194.88.79.54,M011,ATM,34,Doctor,145,1,9929.43,2024-11-04 08:10:33,3.8006444174447567,0,0.0,16,0,0,0,0,-0.22098172010819384,11.732679642758098,Low,5.1307008077781155
TX000556,AC00433,1282.86,2023-05-15 16:52:40,Debit,Austin,D000388,62.251.170.72,M070,Branch,19,Student,68,1,1830.98,2024-11-04 08:07:32,7.157626444037326,1,0.0,16,0,0,0,0,-0.0644342485863908,53.21172827105188,Medium,682.6319772980162
TX000557,AC00083,2.03,2024-01-01 16:07:05,Credit,Detroit,D000271,112.86.148.212,M012,ATM,33,Engineer,28,1,3012.31,2024-11-04 08:08:50,1.1085626195212777,0,0.0,16,0,0,0,0,-0.11420768184830343,40.023686084241675,Medium,0.8124808275101059
TX000558,AC00402,770.65,2023-07-05 17:49:26,Debit,Jacksonville,D000119,161.161.26.115,M016,Online,31,Doctor,137,1,7198.8,2024-11-04 08:09:01,6.64853107934684,0,0.0,17,0,0,0,0,-0.2277193492087507,9.94746751263128,Low,76.66015838609295
TX000559,AC00317,260.31,2023-02-28 16:46:55,Debit,Austin,D000404,195.226.203.234,M065,Branch,63,Doctor,113,1,10980.38,2024-11-04 08:12:03,5.565707441981806,0,0.0,16,0,0,0,0,-0.2248022829953269,10.720377672995683,Low,27.906215120575062
TX000560,AC00030,356.1,2023-10-25 16:13:39,Credit,Fort Worth,D000441,167.164.55.0,M043,Branch,26,Student,187,1,868.35,2024-11-04 08:11:02,5.878015854600402,0,0.0,16,0,0,0,0,-0.23845667109910407,7.102490889897506,Low,25.29197005892502
TX000561,AC00114,27.07,2023-03-06 17:39:01,Credit,Virginia Beach,D000046,52.169.116.164,M004,Branch,80,Retired,39,1,3773.29,2024-11-04 08:09:57,3.334701390373791,0,0.0,17,0,0,0,0,-0.15586518042835978,28.986053904442567,Low,7.846524791932603
TX000562,AC00301,119.89,2023-12-19 17:11:31,Debit,Tucson,D000013,166.79.195.157,M004,ATM,67,Doctor,60,1,6697.77,2024-11-04 08:09:02,4.794881041213901,0,0.0,17,0,0,0,0,-0.23789853887139717,7.250374427006236,Low,8.692473900537776
TX000563,AC00216,106.39,2023-02-13 18:42:09,Debit,Virginia Beach,D000485,211.42.9.0,M003,Online,37,Doctor,281,1,9410.99,2024-11-04 08:10:32,4.676467067870125,0,0.0,18,0,0,1,0,-0.05484371365656071,55.75285053165875,Medium,59.315457680631745
TX000564,AC00223,12.04,2023-11-15 16:08:52,Debit,Fort Worth,D000535,31.127.129.152,M053,Online,37,Engineer,58,1,6213.32,2024-11-04 08:08:25,2.5680215564985067,0,0.0,16,0,0,0,0,-0.19990767657299424,17.316489257144493,Low,2.084905306560197
TX000565,AC00413,365.7,2023-01-27 16:35:40,Debit,Houston,D000051,81.248.235.147,M045,Branch,21,Student,115,2,368.78,2024-11-04 08:10:17,5.90454407507728,0,0.0,16,0,0,0,0,-0.14057754669274708,33.036687855708315,Medium,120.8151674883253
TX000566,AC00086,29.38,2023-02-15 16:30:09,Credit,Baltimore,D000053,139.23.212.102,M064,Branch,28,Student,63,1,1663.31,2024-11-04 08:11:08,3.4137844971676268,0,0.0,16,0,0,0,0,-0.22642928452497435,10.289284951340603,Low,3.022991918703869
TX000567,AC00216,319.85,2023-07-26 16:44:22,Debit,Denver,D000589,219.31.152.129,M083,ATM,60,Doctor,148,1,711.66,2024-11-04 08:07:45,5.770973724196525,0,0.0,16,0,0,0,0,-0.23209688362486613,8.78758954620374,Low,28.107105163532665
TX000568,AC00240,350.14,2023-03-24 18:50:42,Credit,Los Angeles,D000182,161.168.126.136,M048,Online,75,Retired,38,1,2403.25,2024-11-04 08:08:40,5.8611850043410625,0,0.0,18,0,0,0,0,-0.1966754290308529,18.172910326586624,Low,63.630628217510406
TX000569,AC00298,163.94,2023-08-03 18:49:37,Credit,Virginia Beach,D000352,154.48.233.165,M041,Branch,52,Retired,73,1,5957.37,2024-11-04 08:09:51,5.105581771405209,0,0.0,18,0,0,0,0,-0.25990751292342146,1.4188442458520376,Low,2.3260532566498306
TX000570,AC00460,170.53,2023-02-06 18:59:44,Debit,Oklahoma City,D000140,158.135.64.240,M089,Branch,24,Student,58,1,801.01,2024-11-04 08:09:49,5.144758178421734,0,0.0,18,0,0,0,0,-0.24460564294191905,5.473250253796847,Low,9.333533657799764
TX000571,AC00424,262.22,2023-07-13 17:48:24,Credit,Baltimore,D000006,177.116.108.246,M080,ATM,40,Engineer,136,1,5711.71,2024-11-04 08:12:12,5.572990184406177,0,0.0,17,0,0,0,0,-0.2607493361029501,1.1957935363090866,Low,3.135609810909687
TX000572,AC00434,41.49,2023-04-24 16:47:20,Debit,Albuquerque,D000422,32.71.250.58,M027,Online,24,Student,13,1,928.33,2024-11-04 08:12:03,3.74926875412672,0,0.0,16,0,0,0,0,-0.18987197735670275,19.97556290276073,Low,8.287861048355428
TX000573,AC00471,121.43,2023-03-21 16:20:33,Credit,Sacramento,D000244,171.101.134.74,M062,Branch,52,Engineer,243,1,7365.28,2024-11-04 08:07:28,4.807539438085824,0,0.0,16,0,0,0,0,-0.20235547575361534,16.667916780960233,Low,20.239851347120013
TX000574,AC00461,350.46,2023-12-08 16:16:02,Debit,Nashville,D000079,152.234.65.155,M023,Branch,51,Retired,165,1,5839.38,2024-11-04 08:06:32,5.8620959067667,0,0.0,16,0,0,0,0,-0.2555587062938937,2.5711104556330424,Low,9.010713702811561
TX000575,AC00188,220.41,2023-09-04 16:42:49,Credit,El Paso,D000574,133.223.159.151,M059,Online,26,Engineer,155,1,5116.98,2024-11-04 08:10:04,5.400016186372871,0,0.0,16,0,0,0,0,-0.24632025850011835,5.018943190092708,Low,11.062252685283338
TX000576,AC00013,33.46,2023-02-20 16:52:03,Debit,Seattle,D000617,189.248.139.91,M003,ATM,72,Retired,111,1,3641.07,2024-11-04 08:09:12,3.5397992310997837,0,0.0,16,0,0,0,0,-0.2073322891723447,15.349252967340806,Low,5.135860042872234
TX000577,AC00345,104.79,2023-08-07 16:06:32,Debit,Denver,D000531,80.247.6.83,M039,ATM,70,Doctor,223,1,1352.19,2024-11-04 08:10:07,4.661455996998683,0,0.0,16,0,0,0,0,-0.17885312548665816,22.895134123570195,Low,23.991811048089208
TX000578,AC00013,246.27,2023-12-27 16:48:30,Debit,Fresno,D000102,144.91.150.133,M058,Online,29,Doctor,141,1,7299.86,2024-11-04 08:10:57,5.5104808570190835,0,0.0,16,0,0,0,0,-0.25210264930821813,3.4868324048759365,Low,8.587022163487969
TX000579,AC00296,48.85,2023-12-08 16:45:12,Debit,Dallas,D000645,68.254.244.208,M049,ATM,19,Student,176,1,1503.56,2024-11-04 08:07:15,3.9090184964078474,0,0.0,16,0,0,0,0,-0.21250042151234122,13.979897010554767,Low,6.829179689656004
TX000580,AC00192,332.0,2023-04-27 16:27:41,Debit,Charlotte,D000101,197.23.128.119,M038,ATM,69,Retired,17,1,5943.13,2024-11-04 08:07:03,5.808142489980444,0,0.0,16,0,0,0,0,-0.20741698131667935,15.326812812037485,Low,50.88501853596445
TX000581,AC00378,118.1,2023-10-31 16:49:13,Debit,Memphis,D000023,110.243.14.36,M071,Online,54,Engineer,167,1,895.66,2024-11-04 08:09:14,4.779963476361254,0,0.0,16,0,0,0,0,-0.23144921808004898,8.959195962884827,Low,10.580810432166981
TX000582,AC00205,84.59,2023-04-19 16:54:46,Credit,Las Vegas,D000560,152.140.239.181,M004,Branch,67,Doctor,10,1,5669.1,2024-11-04 08:07:12,4.4495684538935185,0,0.0,16,0,0,0,0,-0.18873732430510093,20.276202246508156,Low,17.15163948032125
TX000583,AC00475,295.64,2023-12-14 17:31:18,Debit,Jacksonville,D000225,170.225.23.251,M021,Online,21,Student,82,1,1061.96,2024-11-04 08:10:41,5.69251928237749,0,0.0,17,0,0,0,0,-0.2486366003390869,4.405201844772116,Low,13.023538733884285
TX000584,AC00022,514.33,2023-06-02 16:27:08,Debit,Philadelphia,D000478,218.54.207.160,M017,Branch,25,Student,160,1,1592.94,2024-11-04 08:12:17,6.244807472153034,0,0.0,16,0,0,0,0,-0.24467054855022008,5.456052768223966,Low,28.062116202806326
TX000585,AC00150,992.17,2023-02-27 18:23:11,Debit,San Antonio,D000205,90.111.245.138,M007,ATM,43,Doctor,169,1,6215.96,2024-11-04 08:12:19,6.900901847781122,1,0.0,18,0,0,0,0,-0.07186676221175459,51.24239851375854,Medium,508.411705333958
TX000586,AC00362,94.59,2023-12-01 17:04:00,Debit,Washington,D000270,47.82.77.181,M085,Online,39,Doctor,34,1,6171.89,2024-11-04 08:10:37,4.560068212075671,0,0.0,17,0,0,0,0,-0.23769803897231012,7.303499175578374,Low,6.9083798701795835
TX000587,AC00170,80.43,2023-01-04 16:09:43,Debit,Columbus,D000483,157.47.114.20,M014,Branch,59,Retired,157,1,5987.67,2024-11-04 08:08:18,4.39974375547904,0,0.0,16,0,0,0,0,-0.24261323517938765,6.0011615491122745,Low,4.826734233951003
TX000588,AC00429,54.25,2023-07-31 16:51:50,Debit,Virginia Beach,D000353,51.250.122.123,M042,Online,68,Doctor,37,1,14783.33,2024-11-04 08:08:53,4.0118683403978626,0,0.0,16,0,0,0,0,-0.12825717304852802,36.30111220277379,Medium,19.69335337000478
TX000589,AC00418,178.88,2023-06-19 17:31:08,Credit,Dallas,D000101,38.210.156.148,M026,Branch,76,Retired,93,4,4708.29,2024-11-04 08:12:10,5.192289961902507,0,0.0,17,0,1,0,1,9.371407229041839e-05,70.309152298315,High,125.76901163122588
TX000590,AC00144,518.85,2023-10-23 18:37:47,Debit,Kansas City,D000100,73.54.203.165,M038,Online,22,Student,82,1,1806.0,2024-11-04 08:06:37,6.253540308423979,0,0.0,18,0,0,0,0,-0.23578558243269865,7.810226477111279,Low,40.52336007649187
TX000591,AC00449,10.65,2023-04-24 16:24:49,Debit,Louisville,D000484,38.166.40.246,M081,Online,54,Doctor,161,1,13240.72,2024-11-04 08:10:21,2.4553061800117097,0,0.0,16,0,0,0,0,-0.14743463116276362,31.219824654947388,Medium,3.3249113257518967
TX000592,AC00057,198.62,2023-05-15 16:19:14,Credit,Tucson,D000378,97.4.209.133,M079,Branch,27,Student,84,1,1196.07,2024-11-04 08:06:38,5.29641555925844,0,0.0,16,0,0,0,0,-0.256149554624186,2.414558411796768,Low,4.79579591751074
TX000593,AC00426,107.03,2023-03-06 18:27:13,Debit,Miami,D000628,221.23.158.87,M038,Branch,27,Student,73,1,1408.07,2024-11-04 08:12:13,4.682408966328894,0,0.0,18,0,0,0,0,-0.2544942826065901,2.8531417235773735,Low,3.0537175867448627
TX000594,AC00039,139.57,2023-11-17 17:59:11,Debit,Fort Worth,D000222,13.30.106.126,M030,ATM,19,Student,263,3,271.78,2024-11-04 08:07:23,4.945705585343674,0,0.0,17,0,1,0,1,0.014617165876622651,74.15730747952901,High,103.50135404917863
TX000595,AC00051,312.47,2023-05-02 17:24:26,Debit,Milwaukee,D000658,207.157.126.125,M033,ATM,49,Engineer,148,4,9419.27,2024-11-04 08:08:05,5.747703661714129,0,0.0,17,0,1,0,0,-0.0090972824622223,67.87389231939905,High,212.0855513304262
TX000596,AC00471,346.11,2023-01-04 17:00:17,Debit,Dallas,D000362,130.92.201.49,M007,Branch,41,Engineer,213,1,9551.64,2024-11-04 08:08:03,5.8496417325939065,0,0.0,17,0,0,0,0,-0.2058995893124252,15.728863232403913,Low,54.43916853367319
TX000597,AC00039,138.06,2023-07-25 17:21:53,Debit,Charlotte,D000188,113.21.93.28,M099,Branch,44,Engineer,159,1,1070.47,2024-11-04 08:06:52,4.934905494670872,0,0.0,17,0,0,0,0,-0.2445533756471332,5.4870990732061715,Low,7.575488980468441
TX000598,AC00274,158.02,2023-09-20 17:09:14,Debit,New York,D000032,60.153.124.80,M026,ATM,49,Engineer,120,1,9374.24,2024-11-04 08:09:57,5.069029980473338,0,0.0,17,0,0,0,0,-0.24821893318451344,4.515867549216799,Low,7.135973901272386
TX000599,AC00095,830.01,2023-07-21 16:43:59,Credit,Chicago,D000559,5.252.94.135,M071,Online,66,Retired,96,1,4253.18,2024-11-04 08:11:27,6.722641828477388,0,0.0,16,0,0,0,0,-0.21298377442901123,13.851827109838483,Low,114.9715501943704
TX000600,AC00211,435.5,2023-05-15 18:41:05,Debit,Oklahoma City,D000461,10.191.172.154,M008,ATM,55,Retired,112,1,6981.03,2024-11-04 08:09:40,6.0787883752796565,0,0.0,18,0,0,0,0,-0.26003476134470227,1.3851283167292516,Low,6.03223381935589
TX000601,AC00184,110.49,2023-10-31 17:06:47,Debit,Raleigh,D000449,187.52.200.18,M068,Online,57,Doctor,48,1,10483.93,2024-11-04 08:12:20,4.71393490077948,0,0.0,17,0,0,0,0,-0.22371637732593386,11.008100838554576,Low,12.16285061651895
TX000602,AC00436,329.4,2023-12-25 16:30:09,Debit,Denver,D000692,104.155.121.252,M017,Online,34,Doctor,68,1,9588.07,2024-11-04 08:07:55,5.800304041646823,0,0.0,16,0,0,0,0,-0.23541565001863035,7.908244314404703,Low,26.04975677164909
TX000603,AC00107,635.4,2023-09-19 16:55:00,Debit,Denver,D000002,215.97.143.157,M018,ATM,47,Doctor,106,1,1238.11,2024-11-04 08:11:45,6.455827296463632,0,0.0,16,0,0,0,0,-0.23857807770823825,7.070322815925315,Low,44.924831172389446
