customerage,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,credit_risk_score,credit_risk_bucket,total_transactions,avg_fraud_risk_score,max_fraud_risk_score,total_expected_fraud_loss,fraud_loss_score,enterprise_risk_score,enterprise_risk_bucket
23,58800,RENT,7.0,DEBTCONSOLIDATION,A,20000,7.66,1,0.34,N,3,61.79141540714734,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,59.43729214336082,Medium
26,59000,RENT,10.0,MEDICAL,A,20000,6.17,1,0.34,N,3,56.97308676139541,Medium,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,70.8581933690613,High
26,53000,RENT,1.0,PERSONAL,E,20000,16.35,1,0.38,Y,4,98.24358024644964,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,95.62048946009384,High
23,60000,RENT,7.0,MEDICAL,A,20000,7.9,1,0.33,N,2,57.38303055427312,Medium,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,56.79226123163629,Medium
24,54000,RENT,2.0,VENTURE,D,20000,16.49,1,0.37,N,2,95.08871149404553,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,81.66150244069493,High
21,20245,OWN,5.0,VENTURE,A,3550,,0,0.18,N,4,5.221300800026153,Low,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,29.537112480011125,Low
26,20280,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,8.0,0,0.35,N,2,82.3099247700258,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,86.06029617423954,High
24,60000,RENT,0.0,PERSONAL,B,20000,10.99,1,0.33,N,2,61.18023575616473,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,61.31641699796646,Medium
24,20352,OWN,3.0,VENTURE,A,7750,6.91,0,0.38,N,3,24.88191826685516,Low,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,39.53742650438072,Low
25,54000,RENT,6.0,PERSONAL,B,20000,8.88,1,0.37,N,3,68.85066360854675,High,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,76.80465514606288,High
24,60000,RENT,8.0,VENTURE,A,20000,,1,0.33,N,4,39.7631066597834,Medium,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,48.46613954013767,Medium
23,54000,RENT,6.0,DEBTCONSOLIDATION,D,20000,14.84,1,0.37,Y,3,98.02760875736428,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,81.17900815349098,High
23,54000,RENT,2.0,PERSONAL,B,20000,11.12,1,0.37,N,2,72.6079876399688,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,65.92723548305369,Medium
22,60000,RENT,4.0,EDUCATION,A,20000,7.88,1,0.33,N,3,44.2661822463035,Medium,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,51.69204642743056,Medium
25,60000,RENT,2.0,EDUCATION,B,20000,,1,0.33,N,2,55.83889945951833,Medium,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,68.99759665664584,Medium
22,20400,MORTGAGE,6.0,EDUCATION,D,6000,15.99,0,0.29,Y,4,95.79786865000098,High,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,82.61105826964905,High
24,20400,MORTGAGE,5.0,DEBTCONSOLIDATION,B,5500,10.99,0,0.27,N,4,70.67362884898203,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,67.01245285365684,Medium
25,60000,RENT,9.0,EDUCATION,B,20000,,1,0.33,N,3,55.79518534819188,Medium,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,68.97136818984995,Medium
25,54000,RENT,1.0,PERSONAL,D,20000,15.65,1,0.37,Y,3,97.28157685916416,High,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,93.86320309643332,High
24,54000,RENT,1.0,PERSONAL,E,20000,17.04,1,0.37,Y,3,98.12051950043742,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,83.48058724453008,High
23,60000,RENT,3.0,EDUCATION,B,20000,12.21,1,0.33,N,2,58.30762449435481,Medium,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,57.3470175956853,Medium
21,20400,OWN,2.0,EDUCATION,C,1275,15.23,0,0.06,Y,3,4.768640853995497,Low,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,29.26551651239273,Low
25,54000,RENT,1.0,DEBTCONSOLIDATION,D,20000,14.11,1,0.37,N,4,97.82338419137194,High,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,94.188287495758,High
24,60000,RENT,0.0,PERSONAL,B,20000,11.14,1,0.33,N,2,61.45935352095051,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,61.48388765683793,Medium
21,20400,OWN,5.0,MEDICAL,B,2400,11.49,0,0.12,N,4,8.923606060987773,Low,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,31.758495636588094,Low
24,60000,RENT,8.0,PERSONAL,D,20000,13.87,1,0.33,N,4,94.73278277595124,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,81.44794520983837,High
26,60000,RENT,3.0,HOMEIMPROVEMENT,B,20000,10.08,1,0.33,N,4,73.71437792618123,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,80.90296806793279,High
23,54504,RENT,1.0,PERSONAL,E,20000,16.7,1,0.37,Y,4,98.07905824134762,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,81.20987784388099,High
24,55000,RENT,2.0,VENTURE,E,20000,18.64,1,0.36,N,2,96.34043187017832,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,82.41253466637463,High
24,61000,RENT,2.0,HOMEIMPROVEMENT,B,20000,12.18,1,0.33,N,4,76.89587160568327,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,70.74579850767759,High
22,20400,OWN,0.0,DEBTCONSOLIDATION,D,3800,,0,0.19,Y,3,67.05253959313417,High,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,65.36386083552897,Medium
25,62000,RENT,3.0,MEDICAL,A,20000,6.54,1,0.32,N,3,51.54401493618054,Medium,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,66.42066594264315,Medium
24,56000,RENT,3.0,EDUCATION,D,20000,14.61,1,0.36,Y,4,95.91415119091658,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,82.15676625881758,High
21,56000,RENT,4.0,VENTURE,E,20000,17.39,1,0.36,Y,3,96.17006101977512,High,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,84.1063686118605,High
24,62400,RENT,8.0,HOMEIMPROVEMENT,B,20000,11.12,1,0.32,N,2,72.84445635770595,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,68.3149493588912,Medium
25,62400,RENT,7.0,VENTURE,B,20000,11.48,1,0.32,N,2,43.07699866411141,Medium,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,61.340456179401684,Medium
25,63000,RENT,3.0,MEDICAL,B,20000,12.42,1,0.32,N,3,67.99201774906966,High,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,76.28946763037663,High
26,58000,RENT,0.0,DEBTCONSOLIDATION,B,20000,10.25,1,0.34,N,2,71.23326470590183,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,79.41430013576516,High
23,65000,RENT,0.0,MEDICAL,B,20000,10.65,1,0.31,N,3,62.12200074364309,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,59.63564334525827,Medium
24,20800,OWN,0.0,PERSONAL,D,5000,16.29,0,0.24,Y,3,77.68738133386226,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,71.22070434458499,High
23,65000,RENT,0.0,MEDICAL,B,20000,10.37,1,0.31,N,2,61.57066983972071,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,59.30484480290484,Medium
23,65000,RENT,7.0,VENTURE,B,20000,11.49,1,0.31,N,3,40.19418063031006,Medium,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,46.478951277258446,Medium
24,20856,OWN,,VENTURE,B,10000,10.59,0,0.48,N,4,61.31767982401023,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,61.398883438673764,Medium
25,20868,OWN,0.0,VENTURE,C,5375,13.49,0,0.26,Y,2,19.27737759225989,Low,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,47.06068353629077,Medium
26,59000,RENT,3.0,PERSONAL,C,20000,,1,0.34,N,4,68.01518215289882,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,77.48345060396335,High
23,59000,RENT,7.0,EDUCATION,C,20000,12.29,1,0.34,N,4,65.61855627137669,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,61.733576661898425,Medium
21,21000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,3500,17.27,1,0.17,Y,2,92.80729129038576,High,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,82.08870677422689,High
26,65004,RENT,7.0,DEBTCONSOLIDATION,B,20000,11.99,1,0.31,N,2,65.93742591275897,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,76.23679685987943,High
25,59004,RENT,1.0,PERSONAL,D,20000,14.84,1,0.34,Y,2,95.8192675641682,High,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,92.98581751943576,High
23,59004,RENT,5.0,DEBTCONSOLIDATION,B,20000,10.83,1,0.34,N,2,72.28826314343426,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,65.73540078513297,Medium
23,65500,RENT,2.0,DEBTCONSOLIDATION,C,20000,13.22,1,0.31,N,2,71.99589356123836,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,65.55997903581543,Medium
22,66996,RENT,3.0,EDUCATION,B,20000,12.18,0,0.3,N,2,48.90644911495496,Medium,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,54.476206548621434,Medium
23,67000,RENT,0.0,MEDICAL,B,20000,11.11,0,0.3,N,2,59.93405309306142,Medium,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,58.322874754909265,Medium
24,67000,RENT,5.0,HOMEIMPROVEMENT,C,20000,13.48,0,0.3,Y,2,75.7326020912133,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,70.0478367989956,High
26,68000,RENT,10.0,EDUCATION,B,20000,10.75,0,0.29,N,4,42.68780195904601,Medium,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,62.28702248765167,Medium
25,68000,RENT,4.0,PERSONAL,C,20000,12.53,0,0.29,Y,4,57.07794014201022,Medium,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,69.74102106614097,Medium
24,62400,RENT,4.0,DEBTCONSOLIDATION,D,20000,14.84,1,0.32,N,4,96.19370704646698,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,82.32449977214782,High
23,69500,RENT,3.0,VENTURE,E,20000,17.74,0,0.29,Y,2,91.34950249503152,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,77.17214439609133,High
25,70000,RENT,5.0,HOMEIMPROVEMENT,B,20000,9.99,0,0.29,N,2,62.65478821396096,High,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,73.08712990931141,High
22,70000,RENT,2.0,PERSONAL,A,20000,6.91,0,0.29,N,4,35.58770253307594,Medium,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,46.48495859949402,Medium
25,64000,RENT,0.0,HOMEIMPROVEMENT,E,20000,,1,0.31,N,4,96.5399175364249,High,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,93.41820750278977,High
25,71004,RENT,9.0,PERSONAL,D,20000,14.09,0,0.28,N,2,90.6177465430254,High,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,89.86490490675007,High
22,21000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,3000,11.49,0,0.14,N,3,38.23162157588092,Medium,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,48.07131002517701,Medium
23,71004,RENT,8.0,EDUCATION,D,20000,14.09,0,0.28,N,3,88.68149575180033,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,75.57134035015261,High
23,55392,RENT,3.0,MEDICAL,D,20000,15.2,1,0.31,Y,4,95.67950105968036,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,79.77014353488063,High
24,72000,RENT,5.0,MEDICAL,B,20000,11.83,0,0.28,N,2,55.01567513395479,Medium,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,57.6176806246405,Medium
24,21000,OTHER,4.0,PERSONAL,B,6000,12.21,0,0.29,N,2,71.72749471947553,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,67.64477237595295,Medium
23,66000,RENT,1.0,VENTURE,D,20000,14.11,1,0.3,N,3,86.91194785296909,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,74.50961161085387,High
22,66000,RENT,3.0,DEBTCONSOLIDATION,D,20000,14.42,1,0.3,N,2,95.00896003819452,High,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,82.13771310256517,High
24,72000,RENT,4.0,HOMEIMPROVEMENT,D,20000,14.74,0,0.28,Y,3,95.34260610345495,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,81.81383920634059,High
24,74000,RENT,0.0,HOMEIMPROVEMENT,B,20000,12.69,0,0.27,N,3,61.82866584276865,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,61.705475049928815,Medium
22,21120,MORTGAGE,3.0,DEBTCONSOLIDATION,D,1625,16.89,1,0.08,Y,3,82.78536925112499,High,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,74.80355863032345,High
25,75000,RENT,8.0,DEBTCONSOLIDATION,B,20000,,0,0.27,N,4,52.0343462936455,Medium,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,66.71486475712213,Medium
21,21216,MORTGAGE,5.0,HOMEIMPROVEMENT,D,4500,,1,0.21,Y,2,93.911681168742,High,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,82.75134070124064,High
25,21221,MORTGAGE,4.0,VENTURE,B,8500,9.63,0,0.4,N,4,74.92475507272405,High,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,80.44911002456926,High
24,75000,RENT,4.0,HOMEIMPROVEMENT,B,20000,8.88,0,0.27,N,3,54.53990891011319,Medium,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,57.33222089033554,Medium
26,75000,RENT,5.0,MEDICAL,A,20000,6.91,0,0.27,N,4,36.74028914797536,Medium,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,58.71851480100928,Medium
26,75000,RENT,3.0,EDUCATION,A,20000,,0,0.27,N,3,31.960347454420184,Medium,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,55.850549784876165,Medium
25,75000,RENT,0.0,PERSONAL,B,20000,10.38,0,0.27,N,3,41.26697603428254,Medium,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,60.254442601504365,Medium
22,69000,RENT,6.0,DEBTCONSOLIDATION,B,20000,10.99,1,0.29,N,4,58.49084156515892,Medium,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,60.22684201874381,Medium
22,75000,RENT,2.0,VENTURE,C,20000,,0,0.27,N,2,31.815022779408643,Medium,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,44.22135074729365,Medium
21,21600,MORTGAGE,6.0,PERSONAL,A,7575,,0,0.35,N,3,74.58381528462587,High,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,71.15462117077095,High
26,21600,OWN,5.0,EDUCATION,B,5200,12.42,0,0.24,N,3,17.484666879387206,Low,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,47.165141439856384,Medium
24,69000,RENT,0.0,HOMEIMPROVEMENT,E,20000,14.82,1,0.29,N,4,96.70427655258842,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,82.63084147582069,High
23,75600,RENT,3.0,PERSONAL,E,20000,16.32,0,0.26,Y,3,92.46061966608886,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,77.83881469872573,High
23,59497,RENT,0.0,MEDICAL,E,20000,16.0,1,0.29,N,3,95.81681113435064,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,79.8525295796828,High
23,76000,RENT,7.0,MEDICAL,B,20000,10.37,0,0.26,N,3,45.924476480034,Medium,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,49.91712878709282,Medium
26,70000,RENT,7.0,DEBTCONSOLIDATION,C,20000,13.16,1,0.29,N,3,66.31255515271819,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,76.46187440385498,High
24,70000,RENT,8.0,VENTURE,E,20000,14.88,1,0.29,N,4,88.985497777213,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,77.99957421059543,High
22,77004,RENT,6.0,DEBTCONSOLIDATION,C,20000,13.98,0,0.26,N,4,59.26482638230479,Medium,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,60.69123290903133,Medium
26,71004,RENT,0.0,HOMEIMPROVEMENT,D,20000,13.36,1,0.28,Y,2,94.8098481830113,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,93.56025022203085,High
21,21600,OWN,,VENTURE,A,7125,6.99,0,0.33,N,3,15.914661519143944,Low,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,35.9531289114818,Low
22,21600,MORTGAGE,,EDUCATION,A,4025,5.42,0,0.19,N,4,22.164842303773572,Low,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,38.4312424619126,Low
24,21600,MORTGAGE,8.0,MEDICAL,A,8000,5.42,0,0.37,N,2,76.059226445282,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,70.24381141143682,High
26,78000,RENT,8.0,HOMEIMPROVEMENT,C,20000,13.85,0,0.26,Y,4,65.87665947494781,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,76.20033699719275,High
22,21600,MORTGAGE,,PERSONAL,C,4000,12.99,0,0.19,N,2,49.01012379027558,Medium,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,54.53841135381381,Medium
26,21600,OWN,,MEDICAL,B,4200,9.99,0,0.19,N,3,14.857062040844047,Low,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,45.58857853673049,Medium
22,21600,MORTGAGE,6.0,VENTURE,C,1400,,0,0.06,N,2,9.707312475415929,Low,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,30.956724564898018,Low
123,78000,RENT,7.0,VENTURE,B,20000,,0,0.26,N,4,20.69254211993197,Low,,0.0,0.0,0.0,0.0,12.415525271959183,Low
23,61200,RENT,4.0,MEDICAL,B,20000,11.14,1,0.28,N,2,53.6096497180168,Medium,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,54.52823272988249,Medium
21,21600,MORTGAGE,2.0,DEBTCONSOLIDATION,A,3800,5.99,0,0.18,N,2,32.96523081528247,Medium,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,46.18347048916491,Medium
24,72000,RENT,6.0,DEBTCONSOLIDATION,D,20000,,1,0.28,Y,4,92.1454756960966,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,79.89556096192558,High
23,78000,RENT,3.0,VENTURE,B,20000,11.58,0,0.26,N,3,26.494589232269224,Low,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,38.259196438433946,Low
23,78500,RENT,7.0,MEDICAL,C,20000,13.85,0,0.25,Y,4,55.04529900850177,Medium,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,55.38962230417347,Medium
23,79000,RENT,5.0,EDUCATION,D,20000,16.89,0,0.25,Y,4,87.47328184699512,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,74.84641200726949,High
23,80000,RENT,4.0,MEDICAL,A,20000,7.9,0,0.25,N,4,32.96361894062437,Medium,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,42.140614263447034,Medium
23,21600,OWN,2.0,VENTURE,C,6000,12.68,0,0.28,N,4,20.78151667073486,Low,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,34.831352901513334,Low
22,62900,RENT,6.0,MEDICAL,D,20000,14.91,1,0.27,N,4,92.60640860580824,High,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,80.6961822431334,High
24,80000,RENT,3.0,VENTURE,C,20000,13.06,0,0.25,N,4,29.818740517598563,Low,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,42.499519854826765,Medium
25,80000,RENT,7.0,EDUCATION,B,20000,8.88,0,0.25,N,4,28.052481390758704,Low,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,52.32574581539006,Medium
23,21600,MORTGAGE,7.0,EDUCATION,A,2000,6.17,0,0.09,N,4,9.360067455758706,Low,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,27.97848337252764,Low
22,80000,RENT,3.0,EDUCATION,C,20000,13.98,0,0.25,Y,4,42.22021807669469,Medium,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,50.464467925665275,Medium
22,21600,OWN,3.0,VENTURE,A,8500,6.54,0,0.39,N,4,25.42929046756016,Low,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,40.389911360184556,Medium
26,62900,RENT,2.0,MEDICAL,C,20000,13.85,1,0.27,N,3,59.88861386125791,Medium,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,72.6075096289788,High
