person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,credit_risk_score,credit_risk_bucket
24,30000,RENT,2.0,DEBTCONSOLIDATION,C,1500,14.22,0,0.05,Y,4,40.83122407386624,Medium
25,30000,RENT,0.0,EDUCATION,E,1500,16.82,1,0.05,Y,3,82.10374690066712,High
26,30000,RENT,0.0,HOMEIMPROVEMENT,D,1500,14.61,1,0.05,Y,3,87.54226088188076,High
21,30000,RENT,0.0,DEBTCONSOLIDATION,C,1500,13.92,0,0.05,N,2,39.4232750653092,Medium
23,31000,RENT,1.0,DEBTCONSOLIDATION,A,1500,8.94,0,0.05,N,3,22.609010706926004,Low
26,27983,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6000,7.88,0,0.21,N,3,39.74521702804167,Medium
25,31200,RENT,9.0,VENTURE,B,1500,11.12,0,0.05,N,2,13.37153766587656,Low
25,31500,RENT,2.0,VENTURE,B,1500,10.99,0,0.05,N,4,13.324445311328997,Low
25,32000,RENT,2.0,DEBTCONSOLIDATION,A,1500,7.49,0,0.05,N,4,20.614365831006783,Low
23,27996,OWN,1.0,PERSONAL,D,4800,15.99,0,0.17,Y,2,58.78258890102256,Medium
25,32000,RENT,1.0,DEBTCONSOLIDATION,A,1500,7.29,0,0.05,N,3,20.343452420116588,Low
24,32000,RENT,1.0,EDUCATION,C,1500,13.92,0,0.05,Y,4,26.927770315653515,Low
24,32304,RENT,8.0,MEDICAL,B,1500,9.91,1,0.05,N,3,26.82765476514869,Low
25,33000,RENT,5.0,VENTURE,B,1500,11.48,0,0.05,N,4,13.768052623042234,Low
22,27996,OWN,5.0,MEDICAL,A,5000,5.79,0,0.18,N,2,7.5668443565450705,Low
23,27996,OWN,1.0,EDUCATION,C,4200,14.72,0,0.15,Y,4,10.107891929192597,Low
23,27996,OWN,2.0,MEDICAL,B,9250,10.75,0,0.33,N,2,39.97542241466541,Medium
22,27996,MORTGAGE,4.0,MEDICAL,D,3250,15.21,1,0.12,N,2,84.14681877820233,High
22,27996,MORTGAGE,4.0,MEDICAL,B,5500,10.38,0,0.2,N,2,46.78150186285117,Medium
26,33600,RENT,6.0,MEDICAL,F,1500,19.41,0,0.04,N,4,92.26231840028007,High
23,33996,RENT,1.0,EDUCATION,A,1500,6.99,0,0.04,N,4,10.778167553082113,Low
25,34942,RENT,7.0,PERSONAL,B,1500,10.99,0,0.04,N,4,20.405391630767028,Low
21,35000,RENT,3.0,EDUCATION,A,1500,5.79,0,0.04,N,2,9.926789284899584,Low
25,35000,RENT,1.0,MEDICAL,B,1500,10.0,0,0.04,N,4,24.585371166603952,Low
23,35000,RENT,6.0,DEBTCONSOLIDATION,B,1500,8.88,0,0.04,N,3,24.35451621973704,Low
21,27996,MORTGAGE,5.0,EDUCATION,A,10000,9.63,0,0.36,N,4,65.39550445133526,High
24,35000,RENT,9.0,EDUCATION,A,1500,,0,0.04,N,3,14.09957487862149,Low
23,29004,RENT,7.0,DEBTCONSOLIDATION,D,1500,14.59,1,0.05,Y,2,84.4009375205414,High
24,36000,RENT,2.0,EDUCATION,C,1500,15.23,0,0.04,N,2,25.618785803259957,Low
24,36000,RENT,5.0,PERSONAL,B,1500,10.0,0,0.04,N,3,19.216864511252208,Low
22,28000,OWN,1.0,VENTURE,A,12300,6.62,0,0.44,N,2,30.56246658861689,Medium
21,36000,RENT,0.0,EDUCATION,B,1500,10.37,0,0.04,N,4,16.636744048054005,Low
24,30996,RENT,0.0,HOMEIMPROVEMENT,D,1500,15.99,1,0.05,Y,2,88.72251344906994,High
22,38000,RENT,2.0,EDUCATION,C,1500,13.22,0,0.04,Y,2,23.586235374999852,Low
25,28000,MORTGAGE,,MEDICAL,A,9600,6.03,0,0.34,N,3,65.91535518293917,High
23,28000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,9500,15.62,1,0.34,N,2,98.0881704855654,High
23,28000,MORTGAGE,5.0,MEDICAL,A,2500,5.99,0,0.09,N,2,14.151831288839464,Low
23,38000,RENT,4.0,VENTURE,A,1500,8.32,0,0.04,N,3,8.069724107363916,Low
23,28000,OWN,6.0,VENTURE,B,7000,9.99,0,0.25,N,4,9.882680115785469,Low
24,39000,RENT,8.0,MEDICAL,D,1500,15.62,0,0.04,Y,3,82.79832065111013,High
25,33996,RENT,8.0,MEDICAL,E,1500,16.82,1,0.04,N,4,86.82837755817823,High
23,40000,RENT,7.0,VENTURE,C,1500,13.99,0,0.04,Y,2,17.62330712724242,Low
21,28000,MORTGAGE,2.0,EDUCATION,C,1000,12.99,0,0.04,Y,4,14.03578917161985,Low
22,28000,MORTGAGE,6.0,PERSONAL,B,10000,10.99,0,0.36,N,3,76.58348620269176,High
24,34000,RENT,3.0,DEBTCONSOLIDATION,A,1500,8.94,1,0.04,N,2,20.39544693106511,Low
21,40000,RENT,5.0,EDUCATION,B,1500,12.18,0,0.04,N,4,18.69837817050458,Low
23,40000,RENT,0.0,VENTURE,C,1500,11.78,0,0.04,N,2,14.75730675354702,Low
22,34980,RENT,3.0,DEBTCONSOLIDATION,C,1500,12.23,1,0.04,Y,4,34.3641830631047,Medium
26,28000,MORTGAGE,8.0,PERSONAL,A,4500,,1,0.16,N,2,25.980282111010734,Low
23,28000,MORTGAGE,2.0,VENTURE,B,8400,10.99,0,0.3,N,2,48.5299544098518,Medium
21,41004,RENT,5.0,EDUCATION,B,1500,,0,0.04,N,3,17.308034562355264,Low
21,42000,RENT,5.0,EDUCATION,A,1500,5.79,0,0.04,N,3,9.964587039442902,Low
22,36000,RENT,0.0,EDUCATION,C,1500,13.16,1,0.04,Y,4,23.548955272585054,Low
23,42000,RENT,3.0,DEBTCONSOLIDATION,B,1500,10.71,0,0.04,N,2,27.168635219251563,Low
25,42769,RENT,3.0,EDUCATION,A,1500,7.49,0,0.04,N,3,11.129925788506096,Low
23,28000,MORTGAGE,5.0,EDUCATION,A,4000,6.92,0,0.14,N,4,14.498681613633895,Low
23,44400,RENT,0.0,EDUCATION,B,1500,11.63,0,0.03,N,2,16.187236372156725,Low
22,28000,MORTGAGE,5.0,EDUCATION,A,8500,6.17,0,0.3,N,2,43.71783638021306,Medium
24,39000,RENT,3.0,EDUCATION,A,1500,8.49,1,0.04,N,3,11.937858807114866,Low
23,28000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,5225,14.84,1,0.19,N,2,93.49218125989374,High
23,45000,RENT,0.0,EDUCATION,A,1500,7.51,0,0.03,N,4,10.026700097571116,Low
26,45000,RENT,3.0,VENTURE,B,1500,10.25,0,0.03,N,3,10.123414845136534,Low
25,48000,RENT,2.0,MEDICAL,B,1500,10.36,0,0.03,N,3,22.876432242436447,Low
26,42000,RENT,1.0,VENTURE,D,1500,14.61,1,0.04,Y,3,63.10125883533671,High
22,42500,RENT,0.0,MEDICAL,E,1500,17.19,1,0.04,Y,4,87.79132822548851,High
24,48720,RENT,2.0,MEDICAL,C,1500,14.35,0,0.03,Y,2,33.56768513881912,Medium
24,50000,RENT,1.0,DEBTCONSOLIDATION,C,1500,14.26,0,0.03,N,2,34.15242075688818,Medium
24,50400,RENT,8.0,DEBTCONSOLIDATION,A,1500,,0,0.03,N,4,21.091268463188882,Low
25,50500,RENT,0.0,MEDICAL,B,1500,11.89,0,0.03,N,3,25.104782763825312,Low
24,51600,RENT,,HOMEIMPROVEMENT,C,1500,12.61,0,0.03,Y,2,38.17911521863875,Medium
26,51996,RENT,10.0,VENTURE,C,1500,13.85,0,0.03,Y,4,15.692374186088026,Low
25,28000,OWN,4.0,VENTURE,B,12200,12.53,0,0.44,N,4,46.90985362217737,Medium
22,28000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,10750,11.14,0,0.38,N,2,85.37821587753476,High
21,52000,RENT,5.0,EDUCATION,B,1500,11.99,0,0.03,N,3,16.69485450943384,Low
24,54000,RENT,8.0,MEDICAL,C,1500,14.17,0,0.03,Y,2,33.25559703666368,Medium
25,28000,MORTGAGE,3.0,EDUCATION,A,5000,8.0,0,0.18,N,2,21.600394582128033,Low
26,28000,OWN,5.0,PERSONAL,D,4000,15.37,0,0.14,N,3,48.88201008610813,Medium
23,54000,RENT,7.0,PERSONAL,B,1500,9.62,0,0.03,N,3,17.049621433875423,Low
25,28000,MORTGAGE,9.0,MEDICAL,A,4000,7.68,0,0.14,N,2,23.269200773456227,Low
26,54000,RENT,1.0,HOMEIMPROVEMENT,C,1500,13.98,0,0.03,Y,4,40.74378418157285,Medium
24,28000,OTHER,0.0,EDUCATION,B,9000,10.83,1,0.32,N,3,66.53730191579784,High
26,55400,RENT,1.0,MEDICAL,C,1500,12.84,0,0.03,N,4,30.126541506057098,Medium
25,57000,RENT,9.0,HOMEIMPROVEMENT,C,1500,,0,0.03,N,3,34.2702170897198,Medium
21,51000,RENT,0.0,HOMEIMPROVEMENT,D,1500,15.58,1,0.03,Y,4,85.77527379974286,High
22,57160,RENT,2.0,MEDICAL,B,1500,11.36,0,0.03,N,3,24.532974705534865,Low
24,57996,RENT,2.0,DEBTCONSOLIDATION,B,1500,10.75,0,0.03,N,4,24.941994356439466,Low
22,58000,RENT,6.0,EDUCATION,A,1500,5.42,0,0.03,N,2,8.67440093219513,Low
22,60000,RENT,6.0,MEDICAL,C,1500,13.57,0,0.03,Y,2,32.429806331891584,Medium
25,63000,RENT,0.0,DEBTCONSOLIDATION,B,1500,12.42,0,0.02,N,4,25.018000237514592,Low
25,63128,RENT,,VENTURE,A,1500,7.49,0,0.02,N,4,6.0408856585726465,Low
22,71000,RENT,6.0,EDUCATION,A,1500,6.99,0,0.02,N,3,8.703959510290868,Low
24,69764,RENT,2.0,PERSONAL,D,1500,14.42,1,0.02,Y,4,71.64675570791744,High
25,28176,OWN,3.0,MEDICAL,B,1000,9.63,0,0.04,N,4,3.3801912573109014,Low
23,28296,MORTGAGE,,PERSONAL,B,7000,,0,0.25,N,4,52.20437874538453,Medium
26,96000,RENT,4.0,PERSONAL,D,1500,,0,0.02,Y,2,65.98562546338277,High
23,155004,RENT,4.0,MEDICAL,C,1500,,0,0.01,N,3,23.444655334465878,Low
23,10008,RENT,,DEBTCONSOLIDATION,B,1600,10.36,1,0.16,N,2,62.05462363308361,High
24,28440,MORTGAGE,,MEDICAL,B,6000,9.99,0,0.21,N,3,47.82270776050777,Medium
21,12000,RENT,3.0,EDUCATION,B,1600,10.59,1,0.13,N,2,38.42206710764294,Medium
24,14400,RENT,0.0,PERSONAL,D,1600,18.25,1,0.11,N,3,90.85144473556912,High
24,15120,RENT,4.0,MEDICAL,A,1600,7.51,0,0.11,N,3,33.79370608304588,Medium
21,15360,RENT,0.0,EDUCATION,B,1600,12.69,0,0.1,N,2,33.46846031590376,Medium
22,21600,RENT,6.0,PERSONAL,D,1600,,0,0.07,Y,4,77.98021201801366,High
24,28500,OWN,4.0,VENTURE,D,3500,14.59,0,0.12,N,3,28.022944606412757,Low
23,22800,RENT,0.0,PERSONAL,C,1600,13.06,0,0.07,N,2,34.3016100622156,Medium
22,20000,RENT,7.0,EDUCATION,A,1675,7.74,0,0.08,N,3,17.214101821861934,Low
21,28500,OWN,0.0,EDUCATION,C,4800,12.87,0,0.17,N,3,10.217154130006765,Low
22,28500,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8500,7.68,0,0.3,N,4,61.681298075281035,High
23,24960,RENT,3.0,MEDICAL,B,1675,11.11,0,0.07,N,3,33.83589398364326,Medium
23,28800,RENT,1.0,PERSONAL,D,1675,15.21,1,0.06,Y,2,81.16290065811125,High
23,46300,RENT,0.0,PERSONAL,A,1675,6.54,0,0.04,N,3,12.51292781440191,Low
24,60000,RENT,0.0,HOMEIMPROVEMENT,A,1675,6.54,0,0.03,N,4,19.547783699693408,Low
21,28596,MORTGAGE,3.0,PERSONAL,A,2000,7.29,0,0.07,N,4,9.881649208818132,Low
23,17688,RENT,0.0,PERSONAL,B,1700,11.11,0,0.1,N,3,35.260190878977546,Medium
23,18600,RENT,2.0,DEBTCONSOLIDATION,B,1700,9.99,0,0.09,N,3,39.29454089320997,Medium
23,28644,MORTGAGE,2.0,EDUCATION,B,10000,10.75,0,0.35,N,2,69.41809116209579,High
23,45000,RENT,2.0,DEBTCONSOLIDATION,C,1700,14.72,0,0.04,N,2,37.43482441955713,Medium
21,28692,MORTGAGE,5.0,EDUCATION,B,3000,10.75,0,0.1,N,2,16.122160857610233,Low
21,9600,RENT,0.0,EDUCATION,A,1750,8.94,1,0.18,N,2,44.83237371146967,Medium
21,28776,MORTGAGE,,EDUCATION,A,8000,8.9,0,0.28,N,4,44.12607811728739,Medium
26,28800,OWN,8.0,EDUCATION,A,6000,8.9,0,0.21,N,3,7.441035796081029,Low
26,9840,RENT,5.0,VENTURE,B,1750,9.99,1,0.18,N,4,41.78835084470871,Medium
22,28800,OWN,6.0,EDUCATION,A,8875,8.9,0,0.31,N,3,17.838062885968235,Low
22,10000,RENT,,DEBTCONSOLIDATION,C,1750,14.72,1,0.17,Y,3,76.28377904973355,High
23,10000,RENT,1.0,DEBTCONSOLIDATION,D,1750,15.05,1,0.17,Y,3,96.17973808939007,High
26,28800,MORTGAGE,2.0,VENTURE,A,5150,6.62,0,0.18,N,2,13.7319510184996,Low
25,10008,RENT,,VENTURE,A,1750,7.49,1,0.17,N,3,29.250517377868697,Low
23,17000,RENT,0.0,VENTURE,B,1750,10.95,0,0.1,N,3,22.006047659662396,Low
26,22000,RENT,2.0,MEDICAL,B,1750,,0,0.08,N,3,36.13739469409825,Medium
23,22800,RENT,3.0,PERSONAL,D,1750,15.7,1,0.08,Y,2,85.10396138085,High
26,96000,RENT,2.0,HOMEIMPROVEMENT,A,1750,6.54,0,0.02,N,2,17.64838268307735,Low
23,22800,RENT,5.0,EDUCATION,A,1775,6.99,0,0.08,N,4,16.26504342425907,Low
21,40000,RENT,0.0,EDUCATION,A,1775,6.54,0,0.04,N,3,10.252728646858296,Low
23,45000,RENT,0.0,EDUCATION,C,1775,12.72,0,0.04,Y,2,22.422992885441776,Low
24,28800,MORTGAGE,8.0,HOMEIMPROVEMENT,A,1400,8.9,1,0.05,N,3,16.274463270806283,Low
24,14400,RENT,3.0,DEBTCONSOLIDATION,A,1800,6.92,0,0.13,N,3,39.88458849535397,Medium
23,28800,MORTGAGE,6.0,MEDICAL,B,5000,11.99,0,0.17,N,3,41.67210627992497,Medium
24,28800,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6075,8.49,0,0.21,N,2,40.8313069241337,Medium
24,28800,MORTGAGE,1.0,PERSONAL,B,3500,9.99,0,0.12,N,4,21.55497734902811,Low
21,18000,RENT,5.0,PERSONAL,A,1800,6.62,0,0.1,N,3,23.209210075205483,Low
23,28800,MORTGAGE,,MEDICAL,A,10625,,0,0.37,N,2,79.09930955781019,High
26,18000,RENT,1.0,VENTURE,C,1800,13.8,0,0.1,Y,3,30.21286661181626,Medium
22,18000,RENT,1.0,MEDICAL,B,1800,12.18,1,0.1,N,3,44.61388751204735,Medium
24,28800,OWN,,EDUCATION,A,7500,8.49,0,0.26,N,2,11.277140863116479,Low
22,28800,MORTGAGE,0.0,VENTURE,B,11500,,0,0.4,N,3,71.19786896645633,High
22,28800,MORTGAGE,2.0,MEDICAL,A,10000,7.49,0,0.35,N,2,70.45074357327131,High
24,21000,RENT,2.0,MEDICAL,B,1800,10.65,0,0.09,N,2,38.46480546148767,Medium
21,28800,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,7.49,0,0.17,N,3,30.209987121281728,Medium
22,28800,OWN,2.0,DEBTCONSOLIDATION,D,10000,16.49,0,0.35,N,4,92.49199535835335,High
26,22584,RENT,,PERSONAL,A,1800,8.49,0,0.08,N,2,21.120313660702063,Low
23,28800,MORTGAGE,0.0,MEDICAL,A,6000,7.49,0,0.21,N,2,37.52640912130899,Medium
24,24000,RENT,0.0,MEDICAL,B,1800,11.26,0,0.07,N,2,33.73693979702464,Medium
23,25000,RENT,2.0,MEDICAL,B,1800,12.69,1,0.07,N,3,36.37644158001879,Medium
25,28800,MORTGAGE,,EDUCATION,A,1000,5.42,0,0.03,N,3,4.767012900544721,Low
22,28800,OWN,2.0,PERSONAL,A,2000,,0,0.07,N,2,2.918190451779791,Low
25,28000,RENT,0.0,MEDICAL,B,1800,12.53,0,0.06,N,3,33.12788267111223,Medium
22,45000,RENT,4.0,VENTURE,D,1800,16.49,0,0.04,N,4,65.12122564267361,High
25,45000,RENT,2.0,DEBTCONSOLIDATION,C,1800,12.61,0,0.04,Y,4,34.28314374659962,Medium
23,28800,OWN,2.0,PERSONAL,B,3000,11.11,0,0.1,N,4,4.810525367574652,Low
23,28800,MORTGAGE,7.0,DEBTCONSOLIDATION,B,8400,9.63,0,0.29,N,3,67.58202416592158,High
26,45000,RENT,5.0,MEDICAL,D,1800,14.11,0,0.04,Y,2,80.5285316693038,High
24,28800,OWN,8.0,VENTURE,B,6000,10.74,0,0.21,N,2,7.138626558318063,Low
22,45336,RENT,6.0,VENTURE,D,1800,15.21,0,0.04,N,3,62.757492214325886,High
23,48000,RENT,4.0,PERSONAL,B,1800,11.49,0,0.04,N,4,20.767751577290866,Low
21,48000,RENT,1.0,DEBTCONSOLIDATION,C,1800,13.35,0,0.04,Y,2,35.839546070941445,Medium
23,50960,RENT,7.0,VENTURE,D,1800,16.02,0,0.04,N,2,64.19305562868483,High
21,28800,MORTGAGE,2.0,PERSONAL,C,5500,13.23,0,0.19,Y,2,46.846516872379475,Medium
22,57000,RENT,0.0,DEBTCONSOLIDATION,C,1800,14.27,0,0.03,N,3,33.72620102960394,Medium
22,58000,RENT,3.0,PERSONAL,B,1800,12.18,0,0.03,N,2,19.67281754310989,Low
22,71004,RENT,6.0,EDUCATION,B,1800,11.12,0,0.03,N,4,15.46919802239507,Low
22,73000,RENT,1.0,VENTURE,C,1800,11.41,0,0.02,N,3,11.4260266534368,Low
26,75000,RENT,1.0,VENTURE,B,1800,9.25,0,0.02,N,2,8.27751388084185,Low
24,75000,RENT,5.0,HOMEIMPROVEMENT,A,1800,8.94,0,0.02,N,4,20.4007239876584,Low
24,28800,MORTGAGE,5.0,DEBTCONSOLIDATION,C,5500,,0,0.19,Y,3,51.95981533504743,Medium
21,14400,RENT,2.0,VENTURE,D,1825,15.62,1,0.13,N,2,84.39637419475173,High
22,28800,MORTGAGE,,PERSONAL,B,14500,9.88,0,0.5,N,2,91.85631011654203,High
25,19200,RENT,0.0,PERSONAL,C,1825,12.68,0,0.1,Y,2,42.909535245481,Medium
25,28800,MORTGAGE,9.0,HOMEIMPROVEMENT,B,6250,10.25,0,0.22,N,2,59.038967195173285,Medium
24,35000,RENT,4.0,EDUCATION,A,1850,7.12,0,0.05,N,2,11.731804863103001,Low
21,13200,RENT,2.0,DEBTCONSOLIDATION,A,1875,6.99,0,0.14,N,3,43.127858827751915,Medium
24,14400,RENT,1.0,EDUCATION,C,1875,13.49,0,0.13,Y,2,48.48323071341621,Medium
26,19392,RENT,7.0,DEBTCONSOLIDATION,C,1900,,0,0.1,Y,3,48.96112791161645,Medium
22,26500,RENT,3.0,DEBTCONSOLIDATION,A,1900,7.29,1,0.07,N,3,24.118801068527755,Low
24,32000,RENT,5.0,MEDICAL,C,1900,13.49,0,0.06,Y,2,39.693418428974056,Medium
23,30000,RENT,0.0,PERSONAL,B,1925,12.18,0,0.06,N,2,25.86949085996848,Low
25,42000,RENT,4.0,EDUCATION,A,1925,6.17,0,0.05,N,4,10.943044137885288,Low
23,16800,RENT,0.0,DEBTCONSOLIDATION,B,1950,10.37,0,0.12,N,2,48.774264993314674,Medium
22,28880,MORTGAGE,4.0,MEDICAL,A,2000,8.59,0,0.07,N,3,14.213086538524419,Low
24,31200,RENT,3.0,MEDICAL,C,1950,13.11,0,0.06,Y,4,38.93746151254618,Medium
24,28900,MORTGAGE,2.0,DEBTCONSOLIDATION,C,5500,12.98,0,0.19,Y,2,55.83745006743208,Medium
24,28932,MORTGAGE,4.0,PERSONAL,C,10000,,0,0.35,Y,2,78.06664609820385,High
24,10000,RENT,2.0,DEBTCONSOLIDATION,B,2000,10.25,1,0.2,N,2,72.13640491662578,High
23,28989,MORTGAGE,0.0,EDUCATION,A,10000,8.0,0,0.34,N,2,56.15676715822158,Medium
23,12000,RENT,0.0,EDUCATION,A,2000,7.74,1,0.17,N,4,38.780168867020095,Medium
25,12000,RENT,2.0,HOMEIMPROVEMENT,B,2000,11.89,1,0.17,N,4,72.32687526798688,High
21,14000,RENT,0.0,MEDICAL,A,2000,,0,0.14,N,4,48.83815758452678,Medium
23,29000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,11500,7.9,0,0.4,N,4,81.11700330437314,High
24,14400,RENT,4.0,VENTURE,B,2000,10.65,0,0.14,N,4,30.829594405740707,Medium
26,14400,RENT,1.0,PERSONAL,D,2000,17.49,1,0.14,N,4,92.91377051118643,High
21,29000,MORTGAGE,0.0,PERSONAL,B,4200,11.99,0,0.14,N,3,28.009212811986327,Low
26,14400,RENT,4.0,PERSONAL,B,2000,10.37,0,0.14,N,2,45.047113603462186,Medium
21,14400,RENT,0.0,DEBTCONSOLIDATION,A,2000,5.79,0,0.14,N,2,40.52807860614687,Medium
26,14400,RENT,,MEDICAL,A,2000,6.92,0,0.14,N,4,40.583613341566284,Medium
26,29000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,7200,8.49,0,0.25,N,4,57.02414948140849,Medium
26,14400,RENT,2.0,DEBTCONSOLIDATION,D,2000,15.58,1,0.14,N,4,94.33180922604481,High
25,15000,RENT,0.0,MEDICAL,A,2000,7.88,0,0.13,N,4,39.44220251821067,Medium
21,15600,RENT,0.0,MEDICAL,A,2000,7.9,0,0.13,N,2,39.68488416688595,Medium
24,15915,RENT,0.0,PERSONAL,D,2000,15.05,1,0.13,Y,4,90.90912950821424,High
25,15996,RENT,1.0,EDUCATION,C,2000,13.48,0,0.13,Y,4,48.16412858451461,Medium
24,17616,RENT,,VENTURE,B,2000,10.37,0,0.11,N,2,22.891481771301123,Low
25,18000,RENT,4.0,DEBTCONSOLIDATION,A,2000,7.51,1,0.11,N,4,34.52405976396743,Medium
23,18000,RENT,2.0,EDUCATION,C,2000,14.79,0,0.11,N,3,43.463680312943175,Medium
21,18000,RENT,1.0,EDUCATION,A,2000,5.42,0,0.11,N,3,19.808601612753293,Low
26,18000,RENT,2.0,EDUCATION,D,2000,13.3,1,0.11,N,2,83.8020250635682,High
22,19176,RENT,3.0,VENTURE,C,2000,14.22,0,0.1,Y,2,30.67295063065093,Medium
24,29000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,20000,10.62,0,0.69,N,3,99.32480652994303,High
24,19200,RENT,2.0,MEDICAL,C,2000,13.49,0,0.1,N,4,50.959256327695414,Medium
23,19200,RENT,2.0,EDUCATION,B,2000,10.59,0,0.1,N,4,29.01572794503705,Low
26,19200,RENT,3.0,MEDICAL,A,2000,6.17,0,0.1,N,4,27.926651835668903,Low
22,19728,RENT,5.0,DEBTCONSOLIDATION,A,2000,7.49,0,0.1,N,2,31.790891804872963,Medium
21,20000,RENT,0.0,MEDICAL,A,2000,,0,0.1,N,3,36.45309518458543,Medium
26,20004,RENT,2.0,EDUCATION,A,2000,8.59,1,0.1,N,3,21.575479154878803,Low
23,29004,MORTGAGE,2.0,MEDICAL,B,6000,11.99,0,0.21,N,2,51.807489223955436,Medium
22,29004,MORTGAGE,3.0,VENTURE,B,5000,9.25,0,0.17,N,4,18.236310272980734,Low
22,29004,MORTGAGE,6.0,EDUCATION,A,2500,6.91,0,0.09,N,3,9.465048188353396,Low
22,21000,RENT,0.0,EDUCATION,C,2000,14.22,0,0.1,Y,3,40.40302281496165,Medium
23,29004,OWN,1.0,EDUCATION,C,2000,13.16,0,0.07,Y,3,4.294033340906254,Low
21,21600,RENT,0.0,DEBTCONSOLIDATION,B,2000,11.71,1,0.09,N,2,41.96334999602653,Medium
22,21600,RENT,1.0,DEBTCONSOLIDATION,D,2000,16.89,1,0.09,N,2,90.79148006044157,High
23,22000,RENT,1.0,VENTURE,C,2000,13.99,0,0.09,N,2,26.833364539110217,Low
22,22000,RENT,0.0,VENTURE,A,2000,7.29,0,0.09,N,3,12.671372208149014,Low
23,22004,RENT,8.0,EDUCATION,B,2000,10.39,0,0.09,N,3,26.101484322408965,Low
21,23040,RENT,3.0,MEDICAL,C,2000,13.11,0,0.09,Y,2,48.23470467748961,Medium
22,23587,RENT,4.0,HOMEIMPROVEMENT,B,2000,11.89,1,0.08,N,4,45.62103809080609,Medium
24,24000,RENT,8.0,MEDICAL,B,2000,,0,0.08,N,3,35.63407127182307,Medium
24,24000,RENT,,HOMEIMPROVEMENT,B,2000,12.69,1,0.08,N,2,46.979888226872724,Medium
25,24000,RENT,4.0,MEDICAL,D,2000,16.59,0,0.08,N,2,88.64769222344758,High
21,24000,RENT,1.0,PERSONAL,E,2000,18.39,1,0.08,Y,3,90.04617508994055,High
23,29120,OWN,0.0,EDUCATION,A,6400,8.94,0,0.22,N,4,8.183673516017732,Low
23,24000,RENT,0.0,EDUCATION,C,2000,12.61,0,0.08,Y,3,31.610945760604487,Medium
22,29124,MORTGAGE,0.0,MEDICAL,E,8875,15.68,1,0.3,Y,3,97.67415307779389,High
25,24000,RENT,0.0,PERSONAL,B,2000,10.38,0,0.08,N,4,27.846319354057353,Low
23,24000,RENT,0.0,EDUCATION,C,2000,14.35,0,0.08,Y,2,34.601554346852275,Medium
22,24000,RENT,1.0,EDUCATION,C,2000,13.11,0,0.08,Y,4,32.54639955080204,Medium
22,29184,OWN,,MEDICAL,A,1800,5.42,0,0.06,N,4,2.339808815810821,Low
24,29200,MORTGAGE,6.0,PERSONAL,A,2500,6.76,0,0.09,N,2,11.303350967251772,Low
24,29232,MORTGAGE,1.0,PERSONAL,B,11000,11.71,1,0.38,N,4,80.1029378279944,High
21,24000,RENT,5.0,EDUCATION,B,2000,11.14,0,0.08,N,4,24.96876887970633,Low
25,29328,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10000,7.74,0,0.34,N,3,69.51754618128389,High
24,24000,RENT,1.0,HOMEIMPROVEMENT,D,2000,14.61,1,0.08,Y,2,90.73800799861527,High
24,24000,RENT,0.0,VENTURE,E,2000,16.0,1,0.08,Y,2,79.67334655445117,High
22,24432,RENT,0.0,EDUCATION,B,2000,11.36,0,0.08,N,4,25.288421281567004,Low
22,24702,RENT,,EDUCATION,C,2000,13.23,0,0.08,Y,4,32.73172375585652,Medium
24,25000,RENT,6.0,PERSONAL,A,2000,6.62,0,0.08,N,4,18.598831809884793,Low
25,25000,RENT,,VENTURE,B,2000,9.91,0,0.08,N,4,16.384780525661917,Low
24,25200,RENT,8.0,DEBTCONSOLIDATION,D,2000,14.96,1,0.08,Y,4,88.56182113307787,High
21,25500,RENT,6.0,EDUCATION,C,2000,13.47,0,0.08,N,2,32.22386636872504,Medium
22,29553,OWN,2.0,VENTURE,A,6000,7.49,0,0.2,N,4,4.043939115419571,Low
25,26000,RENT,7.0,MEDICAL,C,2000,12.99,0,0.08,Y,4,44.61302204347983,Medium
21,29664,MORTGAGE,5.0,DEBTCONSOLIDATION,C,5000,13.57,1,0.17,Y,4,52.17272847123441,Medium
23,29666,OTHER,1.0,VENTURE,A,3000,9.32,0,0.1,N,3,9.333658811582527,Low
23,26496,RENT,1.0,DEBTCONSOLIDATION,C,2000,13.61,0,0.08,N,4,46.826011305198925,Medium
23,27600,RENT,2.0,DEBTCONSOLIDATION,C,2000,13.99,1,0.07,N,3,44.3653230631871,Medium
22,28800,RENT,3.0,MEDICAL,A,2000,8.49,0,0.07,N,2,24.305198596840746,Low
26,30000,RENT,2.0,EDUCATION,B,2000,11.71,1,0.07,N,2,23.22960159211565,Low
